appointment_id,contact_id,daysmart_contact_id,appointment_date,service,staff_member,duration_minutes,amount_usd,status,location,data_status,import_date
APT-119509,DS-206655,DS-206655,2022-11-13,Keratin Treatment,Cameron Johnson,120,259.06,Completed,Downtown,LIVE,2026-04-14
APT-119510,DS-206655,DS-206655,2020-01-16,Haircut,Christopher Bray,45,155.84,Completed,Westside,LIVE,2026-04-14
APT-119511,DS-206655,DS-206655,2022-11-02,Color Treatment,Daniel Dennis,45,140.92,Completed,Downtown,LIVE,2026-04-14
APT-119512,DS-206656,DS-206656,2019-12-11,Keratin Treatment,Lindsay Schmidt,45,168.04,No-Show,Main Branch,LIVE,2026-04-14
APT-119513,DS-206656,DS-206656,2025-06-26,Consultation,Kelly Robinson,120,179.82,Cancelled,Downtown,LIVE,2026-04-14
APT-119514,DS-206657,DS-206657,2020-08-02,Pedicure,Richard Webster,45,167.11,No-Show,Main Branch,LIVE,2026-04-14
APT-119515,DS-206657,DS-206657,2025-02-01,Consultation,Andre Robles,90,208.96,Completed,Main Branch,LIVE,2026-04-14
APT-119516,DS-206658,DS-206658,2022-03-26,Keratin Treatment,Toni Diaz,60,243.79,Completed,Online,LIVE,2026-04-14
APT-119517,DS-206658,DS-206658,2020-05-02,Consultation,Mr. Charles Taylor,60,178.04,Cancelled,Westside,LIVE,2026-04-14
APT-119518,DS-206658,DS-206658,2020-08-03,Consultation,Julie Wilson,30,103.23,Completed,Online,LIVE,2026-04-14
APT-119519,DS-206658,DS-206658,2021-11-23,Manicure,Michael English,30,274.94,No-Show,Westside,LIVE,2026-04-14
APT-119520,DS-206658,DS-206658,2024-04-09,Highlights,Michelle Hardy,90,21.35,Completed,Main Branch,LIVE,2026-04-14
APT-119521,DS-206659,DS-206659,2025-02-26,Pedicure,Kim Alexander,120,270.31,Cancelled,Downtown,LIVE,2026-04-14
APT-119522,DS-206659,DS-206659,2020-12-19,Consultation,Joseph Johnson,45,296.14,Cancelled,Downtown,LIVE,2026-04-14
APT-119523,DS-206659,DS-206659,2021-09-30,Keratin Treatment,Lauren Medina,90,294.78,Completed,Downtown,LIVE,2026-04-14
APT-119524,DS-206659,DS-206659,2022-05-08,Color Treatment,Catherine Brown,120,81.29,Completed,Main Branch,LIVE,2026-04-14
APT-119525,DS-206659,DS-206659,2022-02-21,Facial,Brian Palmer,120,146.29,Completed,Main Branch,LIVE,2026-04-14
APT-119526,DS-206661,DS-206661,2025-05-07,Consultation,William Diaz,45,140.84,Completed,Main Branch,LIVE,2026-04-14
APT-119527,DS-206661,DS-206661,2020-11-08,Haircut,Charles Lee,90,64.73,Completed,Online,LIVE,2026-04-14
APT-119528,DS-206661,DS-206661,2021-04-24,Massage,Gary Davis,90,49.37,Completed,Westside,LIVE,2026-04-14
APT-119529,DS-206661,DS-206661,2023-08-14,Facial,Michael Glover,45,165.33,Completed,Online,LIVE,2026-04-14
APT-119530,DS-206665,DS-206665,2023-10-05,Consultation,Brett Black,45,281.28,Completed,Westside,LIVE,2026-04-14
APT-119531,DS-206665,DS-206665,2020-04-12,Keratin Treatment,Megan Jackson,60,46.25,No-Show,Downtown,LIVE,2026-04-14
APT-119532,DS-206666,DS-206666,2025-06-04,Blowout,Alexander Mitchell,30,37.46,Cancelled,Online,LIVE,2026-04-14
APT-119533,DS-206666,DS-206666,2024-08-09,Haircut,Mrs. Morgan Beck DDS,120,240.43,Completed,Online,LIVE,2026-04-14
APT-119534,DS-206666,DS-206666,2023-03-27,Blowout,Jeremy Brown,90,124.69,Completed,Online,LIVE,2026-04-14
APT-119535,DS-206666,DS-206666,2021-01-26,Color Treatment,Patricia Castro,60,28.43,Completed,Online,LIVE,2026-04-14
APT-119536,DS-206666,DS-206666,2025-03-05,Highlights,Toni Simpson,90,87.87,Completed,Online,LIVE,2026-04-14
APT-119537,DS-206666,DS-206666,2021-04-08,Consultation,Nicole Welch,45,289.59,Completed,Westside,LIVE,2026-04-14
APT-119538,DS-206666,DS-206666,2020-11-09,Haircut,Matthew Thornton,90,240.69,Completed,Main Branch,LIVE,2026-04-14
APT-119539,DS-206667,DS-206667,2019-10-25,Blowout,Jose Jacobs,90,219.4,Completed,Downtown,LIVE,2026-04-14
APT-119540,DS-206667,DS-206667,2021-03-29,Pedicure,Laura Rivera,120,111.93,Completed,Westside,LIVE,2026-04-14
APT-119541,DS-206667,DS-206667,2024-11-04,Blowout,Justin Mason,30,182.4,Completed,Westside,LIVE,2026-04-14
APT-119542,DS-206667,DS-206667,2024-07-31,Highlights,Deanna Anderson,60,63.61,Completed,Main Branch,LIVE,2026-04-14
APT-119543,DS-206667,DS-206667,2019-02-12,Blowout,Hayley Butler,120,59.53,Completed,Downtown,LIVE,2026-04-14
APT-119544,DS-206667,DS-206667,2020-01-18,Color Treatment,Timothy Steele,30,229.96,Completed,Westside,LIVE,2026-04-14
APT-119545,DS-206670,DS-206670,2021-04-11,Pedicure,Stephen Love,30,166.23,Completed,Online,LIVE,2026-04-14
APT-119546,DS-206670,DS-206670,2021-11-28,Massage,Christina Norris,120,204.18,Completed,Main Branch,LIVE,2026-04-14
APT-119547,DS-206670,DS-206670,2021-12-28,Massage,Daniel Brown,60,292.85,Completed,Westside,LIVE,2026-04-14
APT-119548,DS-206670,DS-206670,2019-04-29,Manicure,Susan Frey,60,82.83,Cancelled,Main Branch,LIVE,2026-04-14
APT-119549,DS-206670,DS-206670,2026-01-27,Haircut,Sergio Moore,30,184.44,Completed,Westside,LIVE,2026-04-14
APT-119550,DS-206671,DS-206671,2019-03-28,Consultation,Thomas Simmons,120,261.48,Completed,Westside,LIVE,2026-04-14
APT-119551,DS-206671,DS-206671,2020-06-10,Consultation,Nicole Gonzalez,60,59.42,Completed,Main Branch,LIVE,2026-04-14
APT-119552,DS-206671,DS-206671,2025-02-25,Highlights,Eric Reid,45,283.97,Completed,Downtown,LIVE,2026-04-14
APT-119553,DS-206673,DS-206673,2022-02-17,Blowout,Dalton Wiley,60,260.37,Completed,Westside,LIVE,2026-04-14
APT-119554,DS-206673,DS-206673,2023-07-01,Manicure,Wendy Wiley,90,32.54,Completed,Main Branch,LIVE,2026-04-14
APT-119555,DS-206673,DS-206673,2022-10-27,Keratin Treatment,Laura Walker,30,84.87,Completed,Main Branch,LIVE,2026-04-14
APT-119556,DS-206673,DS-206673,2025-10-29,Massage,Emily Daniel,90,64.95,Completed,Main Branch,LIVE,2026-04-14
APT-119557,DS-206673,DS-206673,2024-02-13,Facial,Angela Thompson,45,29.13,Completed,Downtown,LIVE,2026-04-14
APT-119558,DS-206673,DS-206673,2019-12-18,Haircut,Adrian Johnson,60,257.65,Completed,Downtown,LIVE,2026-04-14
APT-119559,DS-206674,DS-206674,2022-10-03,Highlights,Lori Alvarez,30,164.63,Completed,Main Branch,LIVE,2026-04-14
APT-119560,DS-206674,DS-206674,2023-10-04,Manicure,Joseph Hines,45,245.78,Completed,Main Branch,LIVE,2026-04-14
APT-119561,DS-206674,DS-206674,2020-08-11,Color Treatment,Melvin Cox,30,53.43,Completed,Downtown,LIVE,2026-04-14
APT-119562,DS-206674,DS-206674,2019-04-25,Manicure,Michael Fleming,120,165.05,Completed,Downtown,LIVE,2026-04-14
APT-119563,DS-206674,DS-206674,2019-06-24,Color Treatment,Todd Hess,30,245.1,Cancelled,Westside,LIVE,2026-04-14
APT-119564,DS-206674,DS-206674,2026-04-09,Highlights,Steven Carroll,30,244.52,Completed,Main Branch,LIVE,2026-04-14
APT-119565,DS-206675,DS-206675,2024-02-16,Facial,Regina Moore,30,136.89,Completed,Westside,LIVE,2026-04-14
APT-119566,DS-206675,DS-206675,2020-10-01,Color Treatment,Nicole Russell,60,177.26,Completed,Westside,LIVE,2026-04-14
APT-119567,DS-206675,DS-206675,2024-06-27,Color Treatment,Krista Sanchez,120,256.22,Cancelled,Westside,LIVE,2026-04-14
APT-119568,DS-206675,DS-206675,2020-05-01,Haircut,Larry Carey,60,55.81,No-Show,Online,LIVE,2026-04-14
APT-119569,DS-206675,DS-206675,2024-11-11,Massage,Mrs. Amber Ponce DVM,90,116.7,Completed,Downtown,LIVE,2026-04-14
APT-119570,DS-206675,DS-206675,2019-11-11,Color Treatment,Isaiah Salazar,60,63.52,Completed,Main Branch,LIVE,2026-04-14
APT-119571,DS-206675,DS-206675,2023-02-27,Facial,Jon Carrillo,90,115.36,Completed,Downtown,LIVE,2026-04-14
APT-119572,DS-206675,DS-206675,2022-12-05,Massage,Shawn English,30,170.47,Completed,Online,LIVE,2026-04-14
APT-119573,DS-206676,DS-206676,2021-10-02,Pedicure,Gabriela Kelly,60,53.14,Cancelled,Downtown,LIVE,2026-04-14
APT-119574,DS-206676,DS-206676,2024-12-23,Blowout,Kristi Barton,45,258.17,Completed,Online,LIVE,2026-04-14
APT-119575,DS-206676,DS-206676,2023-07-23,Pedicure,Michelle Kelly,120,283.76,Cancelled,Online,LIVE,2026-04-14
APT-119576,DS-206676,DS-206676,2021-06-26,Highlights,Robert Ochoa,45,134.51,Completed,Westside,LIVE,2026-04-14
APT-119577,DS-206676,DS-206676,2023-02-19,Manicure,Matthew Berg,120,283.28,Completed,Downtown,LIVE,2026-04-14
APT-119578,DS-206676,DS-206676,2022-10-19,Highlights,Carla Martinez,45,234.06,No-Show,Westside,LIVE,2026-04-14
APT-119579,DS-206677,DS-206677,2019-10-12,Consultation,Ronald Stephens,120,143.83,Completed,Downtown,LIVE,2026-04-14
APT-119580,DS-206677,DS-206677,2021-10-26,Keratin Treatment,Melanie Duke,120,205.39,No-Show,Downtown,LIVE,2026-04-14
APT-119581,DS-206677,DS-206677,2022-06-26,Color Treatment,Sarah Wall,60,174.75,Completed,Downtown,LIVE,2026-04-14
APT-119582,DS-206677,DS-206677,2023-02-15,Highlights,Ashley Grant,60,49.1,No-Show,Downtown,LIVE,2026-04-14
APT-119583,DS-206677,DS-206677,2019-03-15,Haircut,Zachary Burns,90,112.33,No-Show,Online,LIVE,2026-04-14
APT-119584,DS-206677,DS-206677,2019-11-16,Blowout,Kevin Cruz,45,45.49,Completed,Westside,LIVE,2026-04-14
APT-119585,DS-206677,DS-206677,2022-10-05,Massage,James Williams,120,45.74,Completed,Online,LIVE,2026-04-14
APT-119586,DS-206677,DS-206677,2019-01-12,Pedicure,Natalie Castro,30,185.31,Completed,Main Branch,LIVE,2026-04-14
APT-119587,DS-206678,DS-206678,2024-08-05,Pedicure,Jennifer Mccoy,30,193.52,Completed,Westside,LIVE,2026-04-14
APT-119588,DS-206679,DS-206679,2022-01-27,Keratin Treatment,Clayton Barrett,60,66.57,Completed,Main Branch,LIVE,2026-04-14
APT-119589,DS-206679,DS-206679,2025-04-13,Haircut,Victor Harvey,45,107.14,Completed,Westside,LIVE,2026-04-14
APT-119590,DS-206679,DS-206679,2022-12-20,Keratin Treatment,Kimberly James,45,287.42,Completed,Online,LIVE,2026-04-14
APT-119591,DS-206679,DS-206679,2026-03-19,Keratin Treatment,Karen Brown,30,128.95,No-Show,Online,LIVE,2026-04-14
APT-119592,DS-206681,DS-206681,2022-04-15,Color Treatment,Amanda Ellis,30,49.86,Completed,Westside,LIVE,2026-04-14
APT-119593,DS-206681,DS-206681,2019-07-08,Pedicure,Patrick Kim,60,163.27,Completed,Downtown,LIVE,2026-04-14
APT-119594,DS-206681,DS-206681,2025-02-13,Consultation,Mitchell Lloyd,60,144.7,Completed,Westside,LIVE,2026-04-14
APT-119595,DS-206681,DS-206681,2024-10-18,Haircut,Brooke Berg,90,92.7,Completed,Westside,LIVE,2026-04-14
APT-119596,DS-206681,DS-206681,2023-10-24,Pedicure,Joshua Morrison,120,214.23,No-Show,Online,LIVE,2026-04-14
APT-119597,DS-206681,DS-206681,2019-12-22,Pedicure,Emily Brown,60,45.29,No-Show,Westside,LIVE,2026-04-14
APT-119598,DS-206681,DS-206681,2022-02-13,Blowout,Matthew Sanders,120,236.73,Completed,Main Branch,LIVE,2026-04-14
APT-119599,DS-206682,DS-206682,2024-04-23,Keratin Treatment,Michael Green,90,216.99,Completed,Online,LIVE,2026-04-14
APT-119600,DS-206682,DS-206682,2023-11-17,Facial,Amber Jackson,30,200.28,Completed,Main Branch,LIVE,2026-04-14
APT-119601,DS-206682,DS-206682,2021-10-06,Highlights,Robin Johnson,30,177.91,Completed,Downtown,LIVE,2026-04-14
APT-119602,DS-206682,DS-206682,2021-05-18,Massage,Jennifer Walker,45,178.3,Completed,Online,LIVE,2026-04-14
APT-119603,DS-206682,DS-206682,2019-06-12,Haircut,Adam Moon,90,74.96,Completed,Main Branch,LIVE,2026-04-14
APT-119604,DS-206682,DS-206682,2020-03-28,Blowout,Michael Lynch,45,153.79,Completed,Online,LIVE,2026-04-14
APT-119605,DS-206682,DS-206682,2019-01-18,Highlights,Elizabeth Pierce,120,248.07,No-Show,Online,LIVE,2026-04-14
APT-119606,DS-206682,DS-206682,2022-05-02,Pedicure,Amanda Wade,30,273.74,Completed,Westside,LIVE,2026-04-14
APT-119607,DS-206683,DS-206683,2020-01-17,Massage,Manuel Jones,90,238.46,Completed,Westside,LIVE,2026-04-14
APT-119608,DS-206683,DS-206683,2020-10-01,Consultation,Kerry Bowman,120,229.7,Completed,Online,LIVE,2026-04-14
APT-119609,DS-206683,DS-206683,2025-08-10,Highlights,Amanda Oconnor,90,40.61,Completed,Online,LIVE,2026-04-14
APT-119610,DS-206683,DS-206683,2020-09-12,Haircut,Mary Montgomery,60,177.05,Completed,Westside,LIVE,2026-04-14
APT-119611,DS-206683,DS-206683,2020-07-28,Consultation,Christina Prince,60,109.91,Cancelled,Main Branch,LIVE,2026-04-14
APT-119612,DS-206683,DS-206683,2022-09-17,Color Treatment,Andrea Reynolds,90,165.48,Completed,Main Branch,LIVE,2026-04-14
APT-119613,DS-206683,DS-206683,2024-03-27,Facial,Derek Barber,90,39.3,Cancelled,Downtown,LIVE,2026-04-14
APT-119614,DS-206683,DS-206683,2022-07-28,Pedicure,Luke Guerra,120,107.64,No-Show,Westside,LIVE,2026-04-14
APT-119615,DS-206685,DS-206685,2020-08-26,Massage,Anita Matthews,120,160.7,Completed,Main Branch,LIVE,2026-04-14
APT-119616,DS-206685,DS-206685,2019-07-22,Consultation,Roberto Frye,120,145.39,Completed,Online,LIVE,2026-04-14
APT-119617,DS-206685,DS-206685,2020-08-30,Massage,Dakota Pierce,60,180.55,Completed,Online,LIVE,2026-04-14
APT-119618,DS-206685,DS-206685,2023-04-04,Highlights,John Thompson,90,42.23,Completed,Main Branch,LIVE,2026-04-14
APT-119619,DS-206686,DS-206686,2020-05-26,Massage,Holly Stout,45,60.6,Completed,Downtown,LIVE,2026-04-14
APT-119620,DS-206686,DS-206686,2019-01-13,Haircut,Timothy Vargas,60,37.62,Completed,Online,LIVE,2026-04-14
APT-119621,DS-206686,DS-206686,2019-02-17,Manicure,Catherine Green,60,162.96,Completed,Main Branch,LIVE,2026-04-14
APT-119622,DS-206686,DS-206686,2021-09-13,Massage,Sara Walls,45,144.6,Completed,Downtown,LIVE,2026-04-14
APT-119623,DS-206686,DS-206686,2021-03-05,Facial,Monica Raymond,90,216.15,Completed,Main Branch,LIVE,2026-04-14
APT-119624,DS-206686,DS-206686,2026-03-16,Haircut,Laura Anderson,90,79.99,Completed,Main Branch,LIVE,2026-04-14
APT-119625,DS-206686,DS-206686,2025-12-29,Massage,Alex Peterson,45,75.85,Completed,Westside,LIVE,2026-04-14
APT-119626,DS-206686,DS-206686,2020-06-30,Pedicure,Jasmine Harris,120,296.82,Completed,Main Branch,LIVE,2026-04-14
APT-119627,DS-206690,DS-206690,2022-07-18,Keratin Treatment,Stephanie Brown,120,113.93,Completed,Downtown,LIVE,2026-04-14
APT-119628,DS-206690,DS-206690,2024-05-14,Haircut,Bonnie Smith,120,266.21,Completed,Downtown,LIVE,2026-04-14
APT-119629,DS-206690,DS-206690,2021-03-18,Keratin Treatment,Charles Baxter,60,173.96,Completed,Downtown,LIVE,2026-04-14
APT-119630,DS-206690,DS-206690,2019-10-23,Massage,Max Hoffman,45,23.09,Cancelled,Westside,LIVE,2026-04-14
APT-119631,DS-206690,DS-206690,2026-03-07,Keratin Treatment,Daniel Glenn,60,225.95,Completed,Westside,LIVE,2026-04-14
APT-119632,DS-206690,DS-206690,2022-07-29,Color Treatment,Brian Pratt,45,240.5,Completed,Westside,LIVE,2026-04-14
APT-119633,DS-206690,DS-206690,2021-03-12,Keratin Treatment,David Jenkins,90,77.29,Completed,Online,LIVE,2026-04-14
APT-119634,DS-206691,DS-206691,2023-09-10,Pedicure,Mark Young,45,72.99,Cancelled,Downtown,LIVE,2026-04-14
APT-119635,DS-206691,DS-206691,2021-10-14,Facial,Charles Davis,45,193.4,Completed,Westside,LIVE,2026-04-14
APT-119636,DS-206691,DS-206691,2019-03-19,Keratin Treatment,Samuel Powell,120,40.41,Completed,Main Branch,LIVE,2026-04-14
APT-119637,DS-206692,DS-206692,2022-09-13,Facial,Richard Webster,45,48.26,Completed,Westside,LIVE,2026-04-14
APT-119638,DS-206692,DS-206692,2021-04-10,Haircut,Michael Allen,120,172.55,Completed,Downtown,LIVE,2026-04-14
APT-119639,DS-206692,DS-206692,2021-08-11,Haircut,Robin Lewis,120,80.72,No-Show,Downtown,LIVE,2026-04-14
APT-119640,DS-206692,DS-206692,2023-12-31,Blowout,Scott Taylor,90,185.51,Completed,Main Branch,LIVE,2026-04-14
APT-119641,DS-206692,DS-206692,2025-06-04,Manicure,David Fernandez,45,76.07,Completed,Online,LIVE,2026-04-14
APT-119642,DS-206692,DS-206692,2021-07-07,Pedicure,Michael Howard,60,156.92,Completed,Online,LIVE,2026-04-14
APT-119643,DS-206692,DS-206692,2020-02-17,Keratin Treatment,Lisa Perez,120,64.56,Completed,Westside,LIVE,2026-04-14
APT-119644,DS-206692,DS-206692,2023-05-10,Manicure,Michael Williams,90,235.1,Completed,Online,LIVE,2026-04-14
APT-119645,DS-206692,DS-206692,2025-12-02,Pedicure,Angela Parsons,120,31.4,Completed,Westside,LIVE,2026-04-14
APT-119646,DS-206693,DS-206693,2019-05-20,Massage,Olivia Jones,60,86.43,No-Show,Main Branch,LIVE,2026-04-14
APT-119647,DS-206693,DS-206693,2022-05-21,Color Treatment,Daniel Price,120,278.84,No-Show,Downtown,LIVE,2026-04-14
APT-119648,DS-206693,DS-206693,2019-12-24,Keratin Treatment,Christopher Francis,60,240.84,Cancelled,Downtown,LIVE,2026-04-14
APT-119649,DS-206693,DS-206693,2021-12-19,Haircut,Jesus Hardy,45,254.46,Completed,Downtown,LIVE,2026-04-14
APT-119650,DS-206693,DS-206693,2020-11-30,Color Treatment,Shelby Curtis,30,27.93,Completed,Online,LIVE,2026-04-14
APT-119651,DS-206693,DS-206693,2019-04-09,Consultation,Lucas Lee,30,54.94,No-Show,Online,LIVE,2026-04-14
APT-119652,DS-206694,DS-206694,2020-12-16,Consultation,Cheryl Walker DVM,120,71.7,Completed,Downtown,LIVE,2026-04-14
APT-119653,DS-206694,DS-206694,2022-06-14,Manicure,Joseph Gutierrez,30,121.64,Completed,Westside,LIVE,2026-04-14
APT-119654,DS-206694,DS-206694,2020-04-15,Pedicure,Gary Nichols,90,72.72,Completed,Online,LIVE,2026-04-14
APT-119655,DS-206694,DS-206694,2019-12-06,Highlights,Samuel Medina,30,96.37,Completed,Downtown,LIVE,2026-04-14
APT-119656,DS-206696,DS-206696,2020-04-20,Blowout,Hunter Stewart,120,191.17,Cancelled,Online,LIVE,2026-04-14
APT-119657,DS-206697,DS-206697,2025-03-15,Color Treatment,Maria Martin,45,265.83,Completed,Online,LIVE,2026-04-14
APT-119658,DS-206697,DS-206697,2023-06-28,Highlights,Cassandra Ashley,45,247.51,Completed,Main Branch,LIVE,2026-04-14
APT-119659,DS-206697,DS-206697,2022-03-01,Consultation,Richard Schmidt,60,109.29,Completed,Downtown,LIVE,2026-04-14
APT-119660,DS-206697,DS-206697,2019-01-14,Haircut,David Ross,120,86.39,No-Show,Westside,LIVE,2026-04-14
APT-119661,DS-206697,DS-206697,2019-08-18,Consultation,Melanie Johnson,60,79.72,Completed,Main Branch,LIVE,2026-04-14
APT-119662,DS-206697,DS-206697,2024-01-20,Manicure,Sean Martin,30,110.98,Completed,Online,LIVE,2026-04-14
APT-119663,DS-206697,DS-206697,2021-08-26,Haircut,Melissa Sutton,45,41.35,Completed,Downtown,LIVE,2026-04-14
APT-119664,DS-206697,DS-206697,2019-11-15,Pedicure,Austin Ewing,30,102.03,No-Show,Westside,LIVE,2026-04-14
APT-119665,DS-206697,DS-206697,2023-10-21,Keratin Treatment,Michelle Rogers,90,283.57,Cancelled,Westside,LIVE,2026-04-14
APT-119666,DS-206697,DS-206697,2021-09-11,Keratin Treatment,Linda Owens,30,162.13,Completed,Downtown,LIVE,2026-04-14
APT-119667,DS-206700,DS-206700,2023-08-06,Keratin Treatment,Anthony Smith,45,27.27,Completed,Downtown,LIVE,2026-04-14
APT-119668,DS-206700,DS-206700,2023-01-23,Haircut,Maria Cunningham,60,211.08,Completed,Westside,LIVE,2026-04-14
APT-119669,DS-206700,DS-206700,2022-11-23,Color Treatment,Vincent Medina,120,259.88,No-Show,Main Branch,LIVE,2026-04-14
APT-119670,DS-206700,DS-206700,2025-11-21,Manicure,Tina Williams,45,50.84,Completed,Westside,LIVE,2026-04-14
APT-119671,DS-206700,DS-206700,2022-07-19,Haircut,Eileen Baird,60,163.57,Cancelled,Main Branch,LIVE,2026-04-14
APT-119672,DS-206700,DS-206700,2019-06-03,Consultation,Diana Robinson,30,82.99,No-Show,Main Branch,LIVE,2026-04-14
APT-119673,DS-206700,DS-206700,2024-07-21,Color Treatment,Deborah Thomas,60,241.26,Cancelled,Downtown,LIVE,2026-04-14
APT-119674,DS-206700,DS-206700,2023-10-15,Color Treatment,Martin Browning,45,188.0,Completed,Online,LIVE,2026-04-14
APT-119675,DS-206701,DS-206701,2019-12-15,Facial,Kendra Green,45,180.67,Completed,Downtown,LIVE,2026-04-14
APT-119676,DS-206701,DS-206701,2022-11-02,Blowout,Brandon Thomas,45,135.37,Completed,Downtown,LIVE,2026-04-14
APT-119677,DS-206701,DS-206701,2020-06-28,Massage,Larry Burke,90,168.79,Cancelled,Westside,LIVE,2026-04-14
APT-119678,DS-206701,DS-206701,2024-05-05,Consultation,Warren Moreno,45,54.77,Cancelled,Online,LIVE,2026-04-14
APT-119679,DS-206701,DS-206701,2019-11-20,Highlights,Yvette Adams,90,269.64,Completed,Downtown,LIVE,2026-04-14
APT-119680,DS-206705,DS-206705,2021-02-01,Consultation,Jeffrey Taylor,120,137.37,Cancelled,Westside,LIVE,2026-04-14
APT-119681,DS-206705,DS-206705,2024-05-14,Manicure,Phyllis Kennedy,120,191.41,Completed,Main Branch,LIVE,2026-04-14
APT-119682,DS-206705,DS-206705,2025-05-07,Highlights,Luis Carter,45,137.37,Completed,Downtown,LIVE,2026-04-14
APT-119683,DS-206705,DS-206705,2019-08-19,Highlights,Jessica Young,60,42.35,Completed,Main Branch,LIVE,2026-04-14
APT-119684,DS-206705,DS-206705,2022-09-13,Manicure,Kimberly Allen,60,185.58,Completed,Main Branch,LIVE,2026-04-14
APT-119685,DS-206705,DS-206705,2025-08-07,Manicure,Tiffany Hunt,45,87.22,Completed,Westside,LIVE,2026-04-14
APT-119686,DS-206705,DS-206705,2020-03-29,Pedicure,Dennis Morrison,30,39.81,No-Show,Downtown,LIVE,2026-04-14
APT-119687,DS-206708,DS-206708,2025-06-15,Color Treatment,Lori Torres,120,57.66,Completed,Westside,LIVE,2026-04-14
APT-119688,DS-206708,DS-206708,2019-04-01,Highlights,Cassandra Johnson,30,161.55,Completed,Downtown,LIVE,2026-04-14
APT-119689,DS-206708,DS-206708,2024-01-18,Color Treatment,Brianna Hawkins,90,60.71,Cancelled,Main Branch,LIVE,2026-04-14
APT-119690,DS-206708,DS-206708,2025-09-09,Blowout,Michael Lee,120,124.08,Completed,Online,LIVE,2026-04-14
APT-119691,DS-206709,DS-206709,2020-12-18,Facial,Joseph Lozano MD,60,55.8,Completed,Westside,LIVE,2026-04-14
APT-119692,DS-206709,DS-206709,2022-12-17,Pedicure,Desiree Abbott,45,153.68,Cancelled,Main Branch,LIVE,2026-04-14
APT-119693,DS-206709,DS-206709,2022-02-25,Massage,Tamara Clark,120,243.03,Completed,Downtown,LIVE,2026-04-14
APT-119694,DS-206709,DS-206709,2023-06-02,Facial,Edward Key,90,156.28,Completed,Westside,LIVE,2026-04-14
APT-119695,DS-206709,DS-206709,2022-01-05,Color Treatment,Courtney Stanton,60,51.67,Completed,Downtown,LIVE,2026-04-14
APT-119696,DS-206709,DS-206709,2019-06-21,Facial,Aaron Martinez,45,203.58,Completed,Downtown,LIVE,2026-04-14
APT-119697,DS-206709,DS-206709,2020-03-12,Manicure,Margaret Pineda,45,234.01,Completed,Main Branch,LIVE,2026-04-14
APT-119698,DS-206709,DS-206709,2024-08-25,Pedicure,Jennifer Rose,120,225.63,Completed,Downtown,LIVE,2026-04-14
APT-119699,DS-206710,DS-206710,2020-08-15,Facial,Joseph Davidson,30,38.7,Completed,Main Branch,LIVE,2026-04-14
APT-119700,DS-206710,DS-206710,2025-07-12,Facial,Dawn Mullins,30,69.4,No-Show,Main Branch,LIVE,2026-04-14
